card_id,playerClass,type,name,set,text,mana cost,attack,health,rarity,collectible,flavor,sentiment
AT_002,MAGE,SPELL,Effigy,TGT,"<b>Secret:</b> When a friendly minion dies, summon a random minion with the same Cost.",3,0,0,RARE,TRUE,"Burning man, brah.",very positive
LOE_051,DRUID,MINION,Jungle Moonkin,LOE,"Both players have
<b>Spell Damage +2</b>.",4,4,4,RARE,TRUE,The REAL angry chicken!,very positive
EX1_563,NEUTRAL,MINION,Malygos,EXPERT1,<b>Spell Damage +5</b>,9,4,12,LEGENDARY,TRUE,Malygos hates it when mortals use magic.  He gets so mad!,very negative
GVG_075,NEUTRAL,MINION,Ship's Cannon,GVG,"After you summon a Pirate, deal 2 damage to a random enemy.",2,2,3,COMMON,TRUE,"If you hear someone yell, ""Cannonball!"" you're about to get wet. Or crushed.",negative
GVG_010,PRIEST,SPELL,Velen's Chosen,GVG,Give a minion +2/+4 and <b>Spell Damage +1</b>.,3,0,0,COMMON,TRUE,"Velen wrote a ""Lovely Card"" for Tyrande with a picture of the Deeprun Tram that said ""I Choo-Choo-Choose you!""",positive
GVG_058,PALADIN,MINION,Shielded Minibot,GVG,<b>Divine Shield</b>,2,2,2,COMMON,TRUE,He chooses to believe what he is programmed to believe!,very positive
EX1_360,PALADIN,SPELL,Humility,CORE,Change a minion's Attack to 1.,1,0,0,COMMON,TRUE,"This card makes something really damp.  Oh wait.  That's ""Humidity.""",negative
OG_028,SHAMAN,MINION,Thing from Below,OG,"[x]<b>Taunt</b>
Costs (1) less for each
Totem you've summoned
this game.",6,5,5,RARE,TRUE,Just can't resist the opportunity to hang around with a bunch of totems.,negative
KAR_096,NEUTRAL,MINION,Prince Malchezaar,KARA,"[x]When the game starts,
add 5 extra <b>Legendary</b>
minions to your deck.",5,5,6,LEGENDARY,TRUE,He was super excited to acquire Gorehowl at a garage sale!  Then super disappointed to find out it was a foam reproduction.,very negative
EX1_572,NEUTRAL,MINION,Ysera,EXPERT1,"At the end of your turn, add a Dream Card to your hand.",9,4,12,LEGENDARY,TRUE,"Ysera rules the Emerald Dream.  Which is some kind of green-mirror-version of the real world, or something?",positive
GVG_112,NEUTRAL,MINION,Mogor the Ogre,GVG,All minions have a 50% chance to attack the wrong enemy.,6,7,6,LEGENDARY,TRUE,Mogor helped reopen the Dark Portal once. You know you're in trouble when you have to rely on an ogre.,very positive
OG_255,NEUTRAL,MINION,Doomcaller,OG,"<b>Battlecry:</b> Give your C'Thun +2/+2 <i>(wherever it is).</i> If it's dead, shuffle it into your deck.",8,7,9,RARE,TRUE,"""Hello, is Doom there? No? Can I leave a message?""",very negative
OG_031,SHAMAN,WEAPON,Hammer of Twilight,OG,<b>Deathrattle:</b> Summon a 4/2 Elemental.,5,4,0,EPIC,TRUE,Stop! It's Twilight Hammer time.,very positive
EX1_144,ROGUE,SPELL,Shadowstep,EXPERT1,Return a friendly minion to your hand. It costs (2) less.,0,0,0,COMMON,TRUE,Rogue dance troops will sometimes Shadowstep away at the end of a performance.  Crowds love it.,very positive
CFM_300,WARRIOR,MINION,Public Defender,GANGS,<b>Taunt</b>,2,0,7,COMMON,TRUE,Happy to defend any public offender!,very positive
CS2_171,NEUTRAL,MINION,Stonetusk Boar,CORE,<b>Charge</b>,1,1,1,FREE,TRUE,This card is boaring.,very negative
AT_080,NEUTRAL,MINION,Garrison Commander,TGT,You can use your Hero Power twice a turn.,2,2,3,EPIC,TRUE,"He'll never admit it, but he pushes you hard because he really cares about you.",positive
CFM_067,NEUTRAL,MINION,Hozen Healer,GANGS,<b>Battlecry</b>: Restore a minion to full Health.,4,2,6,COMMON,TRUE,"He didn't go to school for healing, but we keep losing all the good healers to Ratchet, so I guess we'll take him.",neutral
GVG_116,NEUTRAL,MINION,Mekgineer Thermaplugg,GVG,"Whenever an enemy minion dies, summon a Leper Gnome.",9,9,7,LEGENDARY,TRUE,"He was obsessed with explosives until he discovered knitting. Now he yells, SWEATERS! MORE SWEATERS!",very positive
NEW1_031,HUNTER,SPELL,Animal Companion,CORE,Summon a random Beast Companion.,3,0,0,COMMON,TRUE,"You could summon Misha, Leokk, or Huffer!  Huffer is more trouble than he's worth.",negative
CFM_606,PRIEST,MINION,Mana Geode,GANGS,"Whenever this minion is healed, summon a 2/2 Crystal.",2,2,3,EPIC,TRUE,"Gadgetzan, where even the pet rocks have pet rocks.",very negative
LOE_039,NEUTRAL,MINION,Gorillabot A-3,LOE,"<b>Battlecry:</b> If you control another Mech, <b>Discover</b> a Mech.",4,3,4,COMMON,TRUE,"A-1 and A-2 went nuts, when they should have gone bolts.",very negative
EX1_131,ROGUE,MINION,Defias Ringleader,EXPERT1,<b>Combo:</b> Summon a 2/1 Defias Bandit.,2,2,2,COMMON,TRUE,"He stole the deed to town years ago, so technically the town <i>is</i> his. He just calls people Scrub to be mean.",neutral
OG_301,WARRIOR,MINION,Ancient Shieldbearer,OG,"<b>Battlecry:</b> If your C'Thun has at least 10 Attack, gain 10 Armor.",7,6,6,RARE,TRUE,"Back in her day, each shield weighed two tons and she had to carry four of them on each arm!",very positive
AT_027,WARLOCK,MINION,Wilfred Fizzlebang,TGT,Cards you draw from your Hero Power cost (0).,6,4,4,LEGENDARY,TRUE,"He can summon anything, even a FEARSOME DOOMGUARD*.
*He's pretty sure this is going to work out.",positive
NEW1_040,NEUTRAL,MINION,Hogger,EXPERT1,"At the end of your turn, summon a 2/2 Gnoll with <b>Taunt</b>.",6,4,4,LEGENDARY,TRUE,"Hogger is super powerful. If you kill him, it's because he <i>let</i> you.",very positive
CS2_008,DRUID,SPELL,Moonfire,CORE,Deal $1 damage.,0,0,0,COMMON,TRUE,"""Cast Moonfire, and never stop."" - How to Be a Druid, Chapter 5, Section 3",very positive
NEW1_027,NEUTRAL,MINION,Southsea Captain,EXPERT1,Your other Pirates have +1/+1.,3,3,3,EPIC,TRUE,"When he saves enough plunder, he's going to commission an enormous captain's hat.  He has hat envy.",positive
GVG_086,WARRIOR,MINION,Siege Engine,GVG,"Whenever you gain Armor, give this minion +1 Attack.",5,5,5,RARE,TRUE,Wintergrasp Keep's only weakness!,very positive
CFM_324,SHAMAN,MINION,White Eyes,GANGS,"<b>Taunt</b>
<b>Deathrattle:</b> Shuffle
'The Storm Guardian' into your deck.",5,5,5,LEGENDARY,TRUE,My life for Aya!,very positive
AT_046,SHAMAN,MINION,Tuskarr Totemic,TGT,<b>Battlecry:</b> Summon a random basic Totem.,3,3,2,COMMON,TRUE,Turns out the tuskarr aren't real choosy about their totems.,neutral
EX1_001,NEUTRAL,MINION,Lightwarden,EXPERT1,"Whenever a character is healed, gain +2 Attack.",1,1,2,RARE,TRUE,Shes smaller than her sisters Mediumwarden and Heavywarden.,neutral
EX1_164,DRUID,SPELL,Nourish,EXPERT1,<b>Choose One -</b> Gain 2 Mana Crystals; or Draw 3 cards.,5,0,0,RARE,TRUE,"Druids take nourishment from many things: the power of nature, the songbird's chirp, a chocolate cake.",very positive
tt_004,NEUTRAL,MINION,Flesheating Ghoul,EXPERT1,"Whenever a minion dies, gain +1 Attack.",3,2,3,COMMON,TRUE,'Flesheating' is an unfair name.  It's just that there's not really much else for him to eat.,very negative
OG_216,HUNTER,MINION,Infested Wolf,OG,<b>Deathrattle:</b> Summon two 1/1 Spiders.,4,3,3,RARE,TRUE,A little flea powder will fix that right up.,positive
GVG_067,NEUTRAL,MINION,Stonesplinter Trogg,GVG,"Whenever your opponent casts a spell, gain +1 Attack.",2,2,3,COMMON,TRUE,The only thing worse than smelling troggs is listening to their poetry.,positive
LOE_022,WARRIOR,MINION,Fierce Monkey,LOE,<b>Taunt</b>,3,3,4,COMMON,TRUE,Fierce monkey.  That funky monkey.,very positive
CFM_806,NEUTRAL,MINION,Wrathion,GANGS,<b>Taunt</b>. <b>Battlecry:</b> Draw cards until you draw one that isn't a Dragon.,6,4,5,LEGENDARY,TRUE,"Wrathion, son of Deathwing, is a dragon.  Why isn't he tagged as a dragon, you ask?  WHAT, ARE YOU TRYING TO BLOW HIS COVER??",positive
GVG_096,NEUTRAL,MINION,Piloted Shredder,GVG,<b>Deathrattle:</b> Summon a random 2-Cost minion.,4,4,3,COMMON,TRUE,"Once upon a time, only goblins piloted shredders. These days, everyone from Doomsayer to Lorewalker Cho seems to ride one.",very positive
CS2_196,NEUTRAL,MINION,Razorfen Hunter,CORE,<b>Battlecry:</b> Summon a 1/1 Boar.,3,2,3,COMMON,TRUE,Someone did mess with Tuskerr once.  ONCE.,very negative
KAR_077,PALADIN,SPELL,Silvermoon Portal,KARA,"Give a minion +2/+2. Summon a random
2-Cost minion.",4,0,0,COMMON,TRUE,What's Millhouse Manastorm doing in Silvermoon?,very negative
CS2_093,PALADIN,SPELL,Consecration,CORE,Deal $2 damage to all enemies.,4,0,0,COMMON,TRUE,"Consecrated ground glows with Holy energy.  But it smells a little, too.",positive
OG_147,NEUTRAL,MINION,Corrupted Healbot,OG,<b>Deathrattle:</b> Restore 8 Health to the enemy hero.,5,6,6,RARE,TRUE,"Not so much ""corrupted"" as ""has terrible aim"".",negative
KAR_006,HUNTER,MINION,Cloaked Huntress,KARA,Your <b>Secrets</b> cost (0).,3,3,4,COMMON,TRUE,She's practically GIVING your secrets away!,very positive
FP1_024,NEUTRAL,MINION,Unstable Ghoul,NAXX,<b>Taunt</b>. <b>Deathrattle:</b> Deal 1 damage to all minions.,2,1,3,COMMON,TRUE,Filling your Ghouls with Rocket Fuel is all the rage at Necromancer school.,very positive
OG_070,ROGUE,MINION,Bladed Cultist,OG,<b>Combo:</b> Gain +1/+1.,1,1,2,COMMON,TRUE,He has a poor understanding of the law of diminishing returns.,negative
EX1_057,NEUTRAL,MINION,Ancient Brewmaster,EXPERT1,<b>Battlecry:</b> Return a friendly minion from the battlefield to your hand.,4,5,4,COMMON,TRUE,Most pandaren say his brew tastes like yak.  But apparently that's a compliment.,positive
FP1_003,NEUTRAL,MINION,Echoing Ooze,NAXX,<b>Battlecry:</b> Summon an exact copy of this minion at the end of the turn.,2,1,2,EPIC,TRUE,OOZE... Ooze... Ooze... (ooze...),very negative
OG_047,DRUID,SPELL,Feral Rage,OG,<b>Choose One -</b> Give your hero +4 Attack this turn; or Gain 8 Armor.,3,0,0,COMMON,TRUE,Let's be honest. One option is a lot ragier than the other.,neutral
LOE_104,PRIEST,SPELL,Entomb,LOE,"Choose an enemy minion.
Shuffle it into your deck.",6,0,0,COMMON,TRUE,It's perfectly safe as long as you remember to put in air holes.,very positive
OG_173,NEUTRAL,MINION,Blood of The Ancient One,OG,"If you control two of these
at the end of your turn, merge them into 'The Ancient One'.",9,9,9,EPIC,TRUE,Add two cups of Blood of the Ancient One to one cup of lemon juice. Add just a dash of sugar and stir. Delicious!,very positive
OG_109,WARLOCK,MINION,Darkshire Librarian,OG,"<b>Battlecry:</b>
Discard a random card. <b>Deathrattle:</b>
Draw a card.",2,3,2,RARE,TRUE,Do NOT be late with your overdue fines.,very negative
EX1_621,PRIEST,SPELL,Circle of Healing,EXPERT1,Restore #4 Health to ALL minions.,0,0,0,COMMON,TRUE,It isn't really a circle.,neutral
AT_063,HUNTER,MINION,Acidmaw,TGT,"Whenever another minion takes damage, destroy it.",7,4,2,LEGENDARY,TRUE,"With the help of his trusty sidekick Dreadscale, the giant jormungar Acidmaw is ready to face any knight!",very positive
GVG_108,NEUTRAL,MINION,Recombobulator,GVG,<b>Battlecry:</b> Transform a friendly minion into a random minion with the same Cost.,2,3,2,EPIC,TRUE,For when you didnt combobulate quite right the first time around.,neutral
AT_124,NEUTRAL,MINION,Bolf Ramshield,TGT,"Whenever your hero takes damage, this minion takes it instead.",6,3,9,LEGENDARY,TRUE,"Bolf keeps coming in 2nd at the Grand Tournament.  It might be his year this year, if Lebron doesn't enter.",neutral
AT_042,DRUID,MINION,Druid of the Saber,TGT,<b>Choose One -</b> Transform to gain <b>Charge</b>; or +1/+1 and <b>Stealth</b>.,2,2,1,COMMON,TRUE,"That's saberTEETH, not like curved pirate blades.  That's a different kind of druid.  Druid of the Curved Pirate Blades.",negative
LOE_010,ROGUE,MINION,Pit Snake,LOE,Destroy any minion damaged by this minion.,1,2,1,COMMON,TRUE,It could be worse.  It could be a Snake Pit.,negative
EX1_408,WARRIOR,SPELL,Mortal Strike,EXPERT1,"Deal $4 damage. If you have 12 or less Health, deal $6 instead.",4,0,0,RARE,TRUE,"""If you only use one ability, use Mortal Strike."" - The Warrior Code, Line 6",very positive
EX1_384,PALADIN,SPELL,Avenging Wrath,EXPERT1,Deal $8 damage randomly split among all enemies.,6,0,0,EPIC,TRUE,Wham! Wham! Wham! Wham! Wham! Wham! Wham! Wham!,very negative
CS2_023,MAGE,SPELL,Arcane Intellect,CORE,Draw 2 cards.,3,0,0,FREE,TRUE,Playing this card makes you SMARTER.  And let's face it: we could all stand to be a little smarter.,positive
CS2_053,SHAMAN,SPELL,Far Sight,EXPERT1,Draw a card. That card costs (3) less.,3,0,0,EPIC,TRUE,"Drek'thar can't see, but he can <i>see</i>. You know what I mean? It's ok if you don't.",neutral
BRM_030,NEUTRAL,MINION,Nefarian,BRM,<b>Battlecry:</b> Add 2 random spells to your hand <i>(from your opponent's class)</i>.,9,8,8,LEGENDARY,TRUE,"They call him ""Blackwing"" because he's a black dragon...... and he's got wings.",neutral
EX1_323,WARLOCK,MINION,Lord Jaraxxus,EXPERT1,<b>Battlecry:</b> Destroy your hero and replace it with Lord Jaraxxus.,9,3,15,LEGENDARY,TRUE,"""TRIFLING GNOME! YOUR ARROGANCE WILL BE YOUR UNDOING!!!!""",very positive
CFM_816,DRUID,MINION,Virmen Sensei,GANGS,<b>Battlecry:</b> Give a friendly Beast +2/+2.,5,4,5,RARE,TRUE,There is no carrot.,very negative
CFM_660,MAGE,MINION,Manic Soulcaster,GANGS,<b>Battlecry:</b> Choose a friendly minion. Shuffle a copy into your deck.,3,3,4,EPIC,TRUE,"When casting a tournament, you really have to put your soul into it!",very positive
OG_317,NEUTRAL,MINION,"Deathwing, Dragonlord",OG,<b>Deathrattle:</b> Put all Dragons from your hand into the battlefield.,10,12,12,LEGENDARY,TRUE,"To his credit, Deathwing really took to heart the feedback he was receiving that he needed to be ""more of a team player"".",positive
EX1_304,WARLOCK,MINION,Void Terror,EXPERT1,"[x]<b>Battlecry:</b> Destroy both
adjacent minions and gain
 their Attack and Health.",3,3,3,RARE,TRUE,"If you put this into your deck, you WILL lose the trust of your other minions.",very positive
EX1_584,NEUTRAL,MINION,Ancient Mage,EXPERT1,<b>Battlecry:</b> Give adjacent minions <b>Spell Damage +1</b>.,4,2,5,RARE,TRUE,Sometimes he forgets and just wanders into someone else's game.,neutral
GVG_123,MAGE,MINION,Soot Spewer,GVG,<b>Spell Damage +1</b>,3,3,3,RARE,TRUE,The inventor of the goblin shredder is involved in several patent disputes with the inventor of the soot spewer.,positive
CS2_004,PRIEST,SPELL,Power Word: Shield,CORE,"Give a minion +2 Health.
Draw a card.",1,0,0,FREE,TRUE,"Sure the extra protection is nice, but the shield really reduces visibility.",neutral
LOE_023,WARLOCK,MINION,Dark Peddler,LOE,"<b>Battlecry: Discover</b> a
1-Cost card.",2,2,2,COMMON,TRUE,I'm offering you a bargain here!  This amazing vacuum cleaner for your soul!,very positive
CS2_104,WARRIOR,SPELL,Rampage,EXPERT1,Give a damaged minion +3/+3.,2,0,0,COMMON,TRUE,Minion get ANGRY.   Minion SMASH!,very negative
GVG_020,WARLOCK,MINION,Fel Cannon,GVG,"At the end of your turn, deal 2 damage to a non-Mech minion.",4,3,5,RARE,TRUE,"The box says, ""New and improved, with 200% more fel!""",very positive
NEW1_020,NEUTRAL,MINION,Wild Pyromancer,EXPERT1,"After you cast a spell, deal 1 damage to ALL minions.",2,3,2,RARE,TRUE,BOOM BABY BOOM!  BAD IS GOOD!  DOWN WITH GOVERNMENT!,very negative
EX1_158,DRUID,SPELL,Soul of the Forest,EXPERT1,"Give your minions ""<b>Deathrattle:</b> Summon a 2/2 Treant.""",4,0,0,COMMON,TRUE,"""Reforestation"" is suddenly a terrifying word.",very positive
CFM_621,NEUTRAL,MINION,Kazakus,GANGS,"[x]<b>Battlecry:</b> If your deck
has no duplicates,
 create a custom spell.",4,3,3,LEGENDARY,TRUE,"The mysterious leader of the Kabal is NOT a dragon, and does NOT deal in illegal potions.  Any public statements to the contrary will be met with litigation and Dragonfire Potions.",very negative
CS2_073,ROGUE,SPELL,Cold Blood,EXPERT1,Give a minion +2 Attack. <b>Combo:</b> +4 Attack instead.,1,0,0,COMMON,TRUE,"""I'm cold blooded, check it and see!""",very negative
GVG_005,MAGE,SPELL,Echo of Medivh,GVG,Put a copy of each friendly minion into your hand.,4,0,0,EPIC,TRUE,"Medivh's echo haunts Karazhan, eternally cheating at chess and <i>Hearthstone</i>.",very negative
AT_106,NEUTRAL,MINION,Light's Champion,TGT,<b>Battlecry:</b> <b>Silence</b> a Demon.,3,4,3,RARE,TRUE,"When there's something strange (say, a gibbering demon) in your neighborhood, who are you going to call?",positive
EX1_095,NEUTRAL,MINION,Gadgetzan Auctioneer,EXPERT1,"Whenever you cast a spell, draw a card.",6,4,4,RARE,TRUE,"He used to run the black market auction house, but there was just too much violence and he had to move.",negative
CFM_790,NEUTRAL,MINION,Dirty Rat,GANGS,"[x]<b>Taunt</b>
<b>Battlecry:</b> Your opponent
summons a random minion
from their hand.",2,2,6,EPIC,TRUE,It's not his fault  Someone keeps stealing his soap!,very negative
EX1_554,HUNTER,SPELL,Snake Trap,EXPERT1,"<b>Secret:</b> When one of your minions is attacked, summon three 1/1 Snakes.",2,0,0,EPIC,TRUE,Why did it have to be snakes?,very negative
EX1_249,NEUTRAL,MINION,Baron Geddon,EXPERT1,"At the end of your turn, deal 2 damage to ALL other characters.",7,7,5,LEGENDARY,TRUE,"Baron Geddon was Ragnaros's foremost lieutenant, until he got FIRED.",positive
GVG_098,NEUTRAL,MINION,Gnomeregan Infantry,GVG,"<b>Charge</b>
<b>Taunt</b>",3,1,4,COMMON,TRUE,"The gnomes are valiant and ready to return to their irradiated, poorly ventilated homeland!",very positive
GVG_084,NEUTRAL,MINION,Flying Machine,GVG,<b>Windfury</b>,3,1,4,COMMON,TRUE,"To operate, this contraption needs a hula doll on the dashboard. Otherwise it's just a falling machine.",neutral
OG_320,NEUTRAL,MINION,Midnight Drake,OG,"<b>Battlecry:</b> Gain +1 Attack for each other card
in your hand.",4,1,4,RARE,TRUE,Still fearsome in the daytime.,neutral
EX1_543,HUNTER,MINION,King Krush,EXPERT1,<b>Charge</b>,9,8,8,LEGENDARY,TRUE,The best defense against King Krush is to have someone you dont like standing in front of you.,very positive
CS2_089,PALADIN,SPELL,Holy Light,CORE,Restore #6 Health.,2,0,0,FREE,TRUE,"If you are often bathed in Holy Light, you should consider wearing sunscreen.",neutral
AT_086,NEUTRAL,MINION,Saboteur,TGT,<b>Battlecry:</b> Your opponent's Hero Power costs (5) more next turn.,3,4,3,RARE,TRUE,Listen all y'all it's a saboteur!,very negative
AT_056,HUNTER,SPELL,Powershot,TGT,Deal $2 damage to a minion and the minions next to it.,3,0,0,RARE,TRUE,pow POW pow,positive
OG_042,NEUTRAL,MINION,"Y'Shaarj, Rage Unbound",OG,"At the end of your turn, put a minion from your deck into the battlefield.",10,10,10,LEGENDARY,TRUE,"When he's working out, he binds all that rage back into a ponytail.",neutral
AT_040,DRUID,MINION,Wildwalker,TGT,<b>Battlecry:</b> Give a friendly Beast +3 Health.,4,4,4,COMMON,TRUE,She was born to be something.  She is just not quite sure what yet...,neutral
EX1_626,PRIEST,SPELL,Mass Dispel,EXPERT1,<b>Silence</b> all enemy minions. Draw a card.,4,0,0,RARE,TRUE,"It dispels buffs, powers, hopes, and dreams.",very positive
CFM_807,NEUTRAL,MINION,Auctionmaster Beardo,GANGS,"After you cast a spell, refresh your Hero Power.",3,3,4,LEGENDARY,TRUE,"Gadgetzan has always run an under-the-table auction house, and business has been PRETTY good for Beardo since the population explosion.  And since the explosion that destroyed the competing auction houses in the city.",positive
